mcm;origin;destination;mobility;upmob;dowmob
2.314606884;3;1;2;1;2
2.594080172;3;1;2;1;2
2.219041874;3;1;2;1;2
2.399973474;3;1;2;1;2
2.398596451;3;1;2;1;2
2.330605125;3;1;2;1;2
2.531839048;3;1;2;1;2
2.398318662;3;1;2;1;2
2.564290367;3;1;2;1;2
2.230061135;3;1;2;1;2
2.326299082;3;1;2;1;2
2.278041057;3;1;2;1;2
2.432544314;3;1;2;1;2
2.286835961;3;1;2;1;2
2.368081889;3;1;2;1;2
2.244620356;3;1;2;1;2
2.337064671;3;1;2;1;2
2.258807181;3;1;2;1;2
2.592147583;3;1;2;1;2
2.315290554;3;1;2;1;2
2.43366712;3;1;2;1;2
2.234871784;3;1;2;1;2
2.391149175;3;1;2;1;2
2.100539872;3;1;2;1;2
2.403923344;3;1;2;1;2
2.395987416;3;1;2;1;2
2.385953517;3;1;2;1;2
2.378766606;3;1;2;1;2
2.338683723;3;1;2;1;2
2.367808544;3;1;2;1;2
2.423880978;3;1;2;1;2
2.406765112;3;1;2;1;2
2.367366729;3;1;2;1;2
2.348350348;3;1;2;1;2
2.310198569;3;1;2;1;2
2.376634217;3;1;2;1;2
2.408112862;3;1;2;1;2
2.488033657;3;1;2;1;2
2.257328073;3;1;2;1;2
2.330951318;3;1;2;1;2
2.393987845;3;1;2;1;2
2.303569744;3;1;2;1;2
2.378420278;3;1;2;1;2
2.518145646;3;1;2;1;2
2.53192239;3;1;2;1;2
2.3272411;3;1;2;1;2
2.542335057;3;1;2;1;2
2.392811808;3;1;2;1;2
2.392190858;3;1;2;1;2
2.335261835;3;1;2;1;2
2.468931157;3;1;2;1;2
2.429234304;3;1;2;1;2
2.244948499;3;1;2;1;2
2.304511947;3;1;2;1;2
2.34025122;3;1;2;1;2
2.259018576;3;1;2;1;2
2.357698837;3;1;2;1;2
2.38357042;3;1;2;1;2
2.411808326;3;1;2;1;2
2.396042044;3;1;2;1;2
2.372075212;3;1;2;1;2
2.465523834;3;1;2;1;2
2.20554514;3;1;2;1;2
2.475383322;3;1;2;1;2
2.420473337;3;1;2;1;2
2.366836379;3;1;2;1;2
2.472061349;3;1;2;1;2
2.315062935;3;1;2;1;2
2.328276805;3;1;2;1;2
2.585452297;3;1;2;1;2
2.245251917;3;1;2;1;2
2.343633532;3;1;2;1;2
2.388099079;3;1;2;1;2
2.564717806;3;1;2;1;2
2.475724348;3;1;2;1;2
2.500567074;3;1;2;1;2
2.365312411;3;1;2;1;2
2.375985647;3;1;2;1;2
2.500951645;3;1;2;1;2
2.461291305;3;1;2;1;2
2.332375077;3;1;2;1;2
2.461108772;3;1;2;1;2
2.232096739;3;1;2;1;2
2.348914224;3;1;2;1;2
2.51106159;3;1;2;1;2
2.542709004;3;1;2;1;2
2.323900367;3;1;2;1;2
2.488434773;3;1;2;1;2
2.370107167;3;1;2;1;2
2.433842009;3;1;2;1;2
2.466609475;3;1;2;1;2
2.267465038;3;1;2;1;2
2.385652059;3;1;2;1;2
2.389828311;3;1;2;1;2
2.367082895;3;1;2;1;2
2.322030646;3;1;2;1;2
2.317160854;3;1;2;1;2
2.284100047;3;1;2;1;2
2.409357225;3;1;2;1;2
2.354127144;3;1;2;1;2
2.251677809;3;1;2;1;2
2.468512492;3;1;2;1;2
2.359151191;3;1;2;1;2
2.413553527;3;1;2;1;2
2.422514309;3;1;2;1;2
2.410699373;3;1;2;1;2
2.33000862;3;1;2;1;2
2.366900609;3;1;2;1;2
2.284256931;3;1;2;1;2
2.514356877;3;1;2;1;2
2.493962142;3;1;2;1;2
2.442761696;3;1;2;1;2
2.175457354;3;1;2;1;2
2.343965939;3;1;2;1;2
2.537386539;3;1;2;1;2
2.436978306;3;1;2;1;2
2.446195434;3;1;2;1;2
2.429158819;3;1;2;1;2
2.356783074;3;1;2;1;2
2.497597812;3;1;2;1;2
2.526469332;3;1;2;1;2
2.348021684;3;1;2;1;2
2.406685429;3;1;2;1;2
2.442144834;3;1;2;1;2
2.687821389;3;1;2;1;2
2.373471177;3;1;2;1;2
2.451950009;3;1;2;1;2
2.133684871;3;1;2;1;2
2.42110738;3;1;2;1;2
2.442196964;3;1;2;1;2
2.419351247;3;1;2;1;2
2.284268437;3;1;2;1;2
2.478850723;3;1;2;1;2
2.405602787;3;1;2;1;2
2.4091535;3;1;2;1;2
2.426122786;3;1;2;1;2
2.389538843;3;1;2;1;2
2.254347697;3;1;2;1;2
2.409453331;3;1;2;1;2
2.298628364;3;1;2;1;2
2.33902742;3;1;2;1;2
2.526838048;3;1;2;1;2
2.382357104;3;1;2;1;2
2.481273128;3;1;2;1;2
2.427055605;3;1;2;1;2
2.406047785;3;1;2;1;2
2.463265161;3;1;2;1;2
2.338540968;3;1;2;1;2
2.446827926;3;1;2;1;2
2.393295987;3;1;2;1;2
2.424963658;3;1;2;1;2
2.421219444;3;1;2;1;2
2.485446565;3;1;2;1;2
2.493206839;3;1;2;1;2
2.392781994;3;1;2;1;2
2.361096961;3;1;2;1;2
2.205023781;3;1;2;1;2
2.44710514;3;1;2;1;2
2.439353596;3;1;2;1;2
2.348875212;3;1;2;1;2
2.460101766;3;1;2;1;2
2.128134625;3;1;2;1;2
2.619618312;3;1;2;1;2
2.342475857;3;1;2;1;2
2.44146368;3;1;2;1;2
2.458833796;3;1;2;1;2
2.363975738;3;1;2;1;2
2.308495196;3;1;2;1;2
2.377759368;3;1;2;1;2
2.4386898;3;1;2;1;2
2.487313465;3;1;2;1;2
2.183450575;3;1;2;1;2
2.442280806;3;1;2;1;2
2.425998577;3;1;2;1;2
2.241407821;3;1;2;1;2
2.312342896;3;1;2;1;2
2.412691969;3;1;2;1;2
2.395546312;3;1;2;1;2
2.403670076;3;1;2;1;2
2.449998614;3;1;2;1;2
2.535782408;3;1;2;1;2
2.322336083;3;1;2;1;2
2.497813201;3;1;2;1;2
2.464129706;3;1;2;1;2
2.306091763;3;1;2;1;2
2.203284897;3;1;2;1;2
2.392811042;3;1;2;1;2
2.60817068;3;1;2;1;2
2.321539621;3;1;2;1;2
2.281733626;3;1;2;1;2
2.463956164;3;1;2;1;2
2.457659349;3;1;2;1;2
2.467976712;3;1;2;1;2
2.49971459;3;1;2;1;2
2.392230001;3;1;2;1;2
2.29254856;3;1;2;1;2
2.521419298;3;1;2;1;2
2.439624042;3;1;2;1;2
2.29082536;3;1;2;1;2
2.434484902;3;1;2;1;2
2.26311264;3;1;2;1;2
2.558138598;3;1;2;1;2
2.539137962;3;1;2;1;2
2.496625875;3;1;2;1;2
2.344211799;3;1;2;1;2
2.183393653;3;1;2;1;2
2.497311933;3;1;2;1;2
2.40309853;3;1;2;1;2
2.448365859;3;1;2;1;2
2.263082982;3;1;2;1;2
2.399681886;3;1;2;1;2
2.475667958;3;1;2;1;2
2.538629954;3;1;2;1;2
2.482515689;3;1;2;1;2
2.427044032;3;1;2;1;2
2.384265425;3;1;2;1;2
2.407273143;3;1;2;1;2
2.310486906;3;1;2;1;2
2.421499675;3;1;2;1;2
2.328042247;3;1;2;1;2
2.384240458;3;1;2;1;2
2.461469095;3;1;2;1;2
2.377320655;3;1;2;1;2
2.338329066;3;1;2;1;2
2.400749163;3;1;2;1;2
2.38484386;3;1;2;1;2
2.319054952;3;1;2;1;2
2.30087024;3;1;2;1;2
2.502147309;3;1;2;1;2
2.374265645;3;1;2;1;2
2.332536774;3;1;2;1;2
2.323075593;3;1;2;1;2
2.510951166;3;1;2;1;2
2.224092777;3;1;2;1;2
2.435381239;3;1;2;1;2
2.441667152;3;1;2;1;2
2.467630491;3;1;2;1;2
2.405432462;3;1;2;1;2
2.348999795;3;1;2;1;2
2.334522237;3;1;2;1;2
2.394022343;3;1;2;1;2
2.427094608;3;1;2;1;2
2.516718661;3;1;2;1;2
2.340594767;3;1;2;1;2
2.471475938;3;1;2;1;2
2.388708456;3;1;2;1;2
2.32497726;3;1;2;1;2
2.35145688;3;1;2;1;2
2.385629526;3;1;2;1;2
2.331722707;3;1;2;1;2
2.384933306;3;1;2;1;2
2.496583467;3;1;2;1;2
2.395389532;3;1;2;1;2
2.597708439;3;1;2;1;2
2.330653447;3;1;2;1;2
2.418849785;3;1;2;1;2
2.54145794;3;1;2;1;2
2.296224487;3;1;2;1;2
2.210267492;3;1;2;1;2
2.519857751;3;1;2;1;2
2.422098489;3;1;2;1;2
2.397527461;3;1;2;1;2
2.614384119;3;1;2;1;2
2.551442946;3;1;2;1;2
2.495111411;3;1;2;1;2
2.447299192;3;1;2;1;2
2.495055366;3;1;2;1;2
2.422463882;3;1;2;1;2
2.433054246;3;1;2;1;2
2.560462714;3;1;2;1;2
2.420301429;3;1;2;1;2
2.482895814;3;1;2;1;2
2.367043795;3;1;2;1;2
2.418225421;3;1;2;1;2
2.347178415;3;1;2;1;2
2.242156112;3;1;2;1;2
2.25118393;3;1;2;1;2
2.58317582;3;1;2;1;2
2.267134215;3;1;2;1;2
2.367993008;3;1;2;1;2
2.349585637;3;1;2;1;2
2.367077128;3;1;2;1;2
2.391295616;3;1;2;1;2
2.374233329;3;1;2;1;2
2.4285606;3;1;2;1;2
2.312020847;3;1;2;1;2
2.533198409;3;1;2;1;2
2.434786849;3;1;2;1;2
2.575699001;3;1;2;1;2
2.685529192;3;1;2;1;2
2.596065793;3;1;2;1;2
2.531803034;3;1;2;1;2
2.369077833;3;1;2;1;2
2.464776928;3;1;2;1;2
2.446322277;3;1;2;1;2
2.471293056;3;1;2;1;2
2.451323324;3;1;2;1;2
2.405911854;3;1;2;1;2
2.284758568;3;1;2;1;2
2.39698149;3;1;2;1;2
2.453005986;3;1;2;1;2
2.344826746;3;1;2;1;2
2.239889611;3;1;2;1;2
2.210947772;3;1;2;1;2
2.451385575;3;1;2;1;2
2.453476244;3;1;2;1;2
2.437492634;3;1;2;1;2
2.489414762;3;1;2;1;2
2.45364848;3;1;2;1;2
2.294156677;3;1;2;1;2
2.423261417;3;1;2;1;2
2.407114613;3;1;2;1;2
2.293912784;3;1;2;1;2
2.465539735;3;1;2;1;2
2.261555202;3;1;2;1;2
2.291422715;3;1;2;1;2
2.455104832;3;1;2;1;2
2.476477982;3;1;2;1;2
2.360700963;3;1;2;1;2
2.378446032;3;1;2;1;2
2.400052682;3;1;2;1;2
2.484666304;3;1;2;1;2
2.462619533;3;1;2;1;2
2.387025644;3;1;2;1;2
2.36467261;3;1;2;1;2
2.572692597;3;1;2;1;2
2.436753679;3;1;2;1;2
2.3562728;3;1;2;1;2
2.377856778;3;1;2;1;2
2.442710003;3;1;2;1;2
2.601226053;3;1;2;1;2
2.395289189;3;1;2;1;2
2.307822597;3;1;2;1;2
2.358486972;3;1;2;1;2
2.260254031;3;1;2;1;2
2.507359716;3;1;2;1;2
2.367605692;3;1;2;1;2
2.405324554;3;1;2;1;2
2.371286904;3;1;2;1;2
2.464467217;3;1;2;1;2
2.422502246;3;1;2;1;2
2.329663106;3;1;2;1;2
2.443468524;3;1;2;1;2
2.233216426;3;1;2;1;2
2.413952102;3;1;2;1;2
2.501316389;3;1;2;1;2
2.386529088;3;1;2;1;2
2.151046781;3;1;2;1;2
2.377727395;3;1;2;1;2
2.409486491;3;1;2;1;2
2.342393765;3;1;2;1;2
2.579339878;3;1;2;1;2
2.292999901;3;1;2;1;2
2.120650519;3;1;2;1;2
2.447389853;3;1;2;1;2
2.462193882;3;1;2;1;2
2.560171376;3;1;2;1;2
2.391302729;3;1;2;1;2
2.179509365;3;1;2;1;2
2.449295478;3;1;2;1;2
2.370559868;3;1;2;1;2
2.33380588;3;1;2;1;2
2.493898789;3;1;2;1;2
2.403286312;3;1;2;1;2
2.508067195;3;1;2;1;2
2.423935328;3;1;2;1;2
2.334981118;3;1;2;1;2
2.444125624;3;1;2;1;2
2.543182558;3;1;2;1;2
2.31324882;3;1;2;1;2
2.317708576;3;1;2;1;2
2.479334425;3;1;2;1;2
2.431215574;3;1;2;1;2
2.482376337;3;1;2;1;2
2.36884995;3;1;2;1;2
2.203317419;3;1;2;1;2
2.295846336;3;1;2;1;2
2.643078833;3;1;2;1;2
2.473156935;3;1;2;1;2
2.178603694;3;1;2;1;2
2.343584752;3;1;2;1;2
2.545603802;3;1;2;1;2
2.2330567;3;1;2;1;2
2.353560516;3;1;2;1;2
2.38126385;3;1;2;1;2
2.416851727;3;1;2;1;2
2.439094369;3;1;2;1;2
2.473180513;3;1;2;1;2
2.328173958;3;1;2;1;2
2.387277419;3;1;2;1;2
2.277899316;3;1;2;1;2
2.318932977;3;1;2;1;2
2.341662845;3;1;2;1;2
2.440765978;3;1;2;1;2
2.355146804;3;1;2;1;2
2.369873009;3;1;2;1;2
2.275903992;3;1;2;1;2
2.347569945;3;1;2;1;2
2.383402392;3;1;2;1;2
2.235045824;3;1;2;1;2
2.289060141;3;1;2;1;2
2.506793218;3;1;2;1;2
2.293811882;3;1;2;1;2
2.422863794;3;1;2;1;2
2.567048003;3;1;2;1;2
2.314542941;3;1;2;1;2
2.400935121;3;1;2;1;2
2.304695085;3;1;2;1;2
2.515381022;3;1;2;1;2
2.486974992;3;1;2;1;2
2.655509233;3;1;2;1;2
2.33722663;3;1;2;1;2
2.457870896;3;1;2;1;2
2.404757145;3;1;2;1;2
2.406287253;3;1;2;1;2
2.4454486;3;1;2;1;2
2.335200581;3;1;2;1;2
2.225093716;3;1;2;1;2
2.255479948;3;1;2;1;2
2.366740092;3;1;2;1;2
2.450519576;3;1;2;1;2
2.425883546;3;1;2;1;2
2.531044847;3;1;2;1;2
2.375688173;3;1;2;1;2
2.488707848;3;1;2;1;2
2.271665062;3;1;2;1;2
2.43850172;3;1;2;1;2
2.35904119;3;1;2;1;2
2.453344453;3;1;2;1;2
2.330096415;3;1;2;1;2
2.547123154;3;1;2;1;2
2.5846907;3;1;2;1;2
2.583749836;3;1;2;1;2
2.453885616;3;1;2;1;2
2.493717677;3;1;2;1;2
2.537124226;3;1;2;1;2
2.414518813;3;1;2;1;2
2.408065989;3;1;2;1;2
2.278581403;3;1;2;1;2
2.327228856;3;1;2;1;2
2.263220608;3;1;2;1;2
2.361250876;3;1;2;1;2
2.401921461;3;1;2;1;2
2.385105796;3;1;2;1;2
2.397203869;3;1;2;1;2
2.362431425;3;1;2;1;2
2.400068365;3;1;2;1;2
2.466057292;3;1;2;1;2
2.485286462;3;1;2;1;2
2.448615498;3;1;2;1;2
2.249087525;3;1;2;1;2
2.514248288;3;1;2;1;2
2.297543247;3;1;2;1;2
2.373259538;3;1;2;1;2
2.374041691;3;1;2;1;2
2.502165879;3;1;2;1;2
2.570046104;3;1;2;1;2
2.24505333;3;1;2;1;2
2.346660235;3;1;2;1;2
2.414826922;3;1;2;1;2
2.449845023;3;1;2;1;2
2.477347136;3;1;2;1;2
2.332919677;3;1;2;1;2
2.297881524;3;1;2;1;2
2.363960374;3;1;2;1;2
2.243407018;3;1;2;1;2
2.532309946;3;1;2;1;2
2.404049082;3;1;2;1;2
2.305520229;3;1;2;1;2
2.427345757;3;1;2;1;2
2.533838087;3;1;2;1;2
2.417564871;3;1;2;1;2
2.34038379;3;1;2;1;2
2.431116145;3;1;2;1;2
2.522727613;3;1;2;1;2
2.627711068;3;1;2;1;2
2.372333784;3;1;2;1;2
2.483091538;3;1;2;1;2
2.590222111;3;1;2;1;2
2.420056749;3;1;2;1;2
2.464640021;3;1;2;1;2
2.387520218;3;1;2;1;2
2.498526712;3;1;2;1;2
2.375942243;3;1;2;1;2
2.345377586;3;1;2;1;2
2.43825916;3;1;2;1;2
2.422102994;3;1;2;1;2
2.399962189;3;1;2;1;2
2.36413841;3;1;2;1;2
2.617129231;3;1;2;1;2
2.44745575;3;1;2;1;2
2.543153615;3;1;2;1;2
2.399355672;3;1;2;1;2
2.388102905;3;1;2;1;2
2.496743563;3;1;2;1;2
2.399395132;3;1;2;1;2
2.443959752;3;1;2;1;2
2.204814497;3;1;2;1;2
2.624319537;3;1;2;1;2
2.31321868;3;1;2;1;2
2.417993611;3;1;2;1;2
2.217476451;3;1;2;1;2
2.386481687;3;1;2;1;2
2.46963519;3;1;2;1;2
2.322438174;3;1;2;1;2
2.406154514;3;1;2;1;2
2.494889278;3;1;2;1;2
2.302044911;3;1;2;1;2
2.419395723;3;1;2;1;2
2.314820154;3;1;2;1;2
2.36297926;3;1;2;1;2
2.404875285;3;1;2;1;2
2.425962157;3;1;2;1;2
2.398478981;3;1;2;1;2
2.32468999;3;1;2;1;2
2.333617704;3;1;2;1;2
2.393806735;3;1;2;1;2
2.500412684;3;1;2;1;2
2.250205593;3;1;2;1;2
2.361473524;3;1;2;1;2
2.290673362;3;1;2;1;2
2.364339058;3;1;2;1;2
2.294541437;3;1;2;1;2
2.189534638;3;1;2;1;2
2.456041641;3;1;2;1;2
2.4327519;3;1;2;1;2
2.482897307;3;1;2;1;2
2.376380733;3;1;2;1;2
2.370919581;3;1;2;1;2
2.312152884;3;1;2;1;2
2.588749895;3;1;2;1;2
2.390319958;3;1;2;1;2
2.40661539;3;1;2;1;2
2.424078348;3;1;2;1;2
2.330915858;3;1;2;1;2
2.384264914;3;1;2;1;2
2.358866996;3;1;2;1;2
2.345224009;3;1;2;1;2
2.31850765;3;1;2;1;2
2.264672268;3;1;2;1;2
2.477368275;3;1;2;1;2
2.125192494;3;1;2;1;2
2.219123646;3;1;2;1;2
2.289107833;3;1;2;1;2
2.592393319;3;1;2;1;2
2.403832301;3;1;2;1;2
2.490253128;3;1;2;1;2
2.475470906;3;1;2;1;2
2.416437299;3;1;2;1;2
2.383621751;3;1;2;1;2
2.192449736;3;1;2;1;2
2.507885974;3;1;2;1;2
2.375039235;3;1;2;1;2
2.302981349;3;1;2;1;2
2.383833356;3;1;2;1;2
2.331526039;3;1;2;1;2
2.339623488;3;1;2;1;2
2.396176864;3;1;2;1;2
2.460728854;3;1;2;1;2
2.350033881;3;1;2;1;2
2.330749679;3;1;2;1;2
2.333061077;3;1;2;1;2
2.429378477;3;1;2;1;2
2.437239207;3;1;2;1;2
2.371622249;3;1;2;1;2
2.401725891;3;1;2;1;2
2.34529733;3;1;2;1;2
2.450067207;3;1;2;1;2
2.317773716;3;1;2;1;2
2.27610344;3;1;2;1;2
2.431888664;3;1;2;1;2
2.510236596;3;1;2;1;2
2.301338444;3;1;2;1;2
2.473140973;3;1;2;1;2
2.289679655;3;1;2;1;2
2.412349178;3;1;2;1;2
2.333917824;3;1;2;1;2
2.446772087;3;1;2;1;2
2.372746027;3;1;2;1;2
2.604331798;3;1;2;1;2
2.432887937;3;1;2;1;2
2.639853069;3;1;2;1;2
2.330849154;3;1;2;1;2
2.330961608;3;1;2;1;2
2.331754459;3;1;2;1;2
2.441480001;3;1;2;1;2
2.482064681;3;1;2;1;2
2.393895508;3;1;2;1;2
2.327624853;3;1;2;1;2
2.449798265;3;1;2;1;2
2.462581755;3;1;2;1;2
2.414744163;3;1;2;1;2
2.555777759;3;1;2;1;2
2.419739106;3;1;2;1;2
2.354934739;3;1;2;1;2
2.576839997;3;1;2;1;2
2.294800024;3;1;2;1;2
2.649895693;3;1;2;1;2
2.400395028;3;1;2;1;2
2.412437453;3;1;2;1;2
2.426002245;3;1;2;1;2
2.407947239;3;1;2;1;2
2.503611771;3;1;2;1;2
2.429276575;3;1;2;1;2
2.414608409;3;1;2;1;2
2.387339997;3;1;2;1;2
2.348723144;3;1;2;1;2
2.320742372;3;1;2;1;2
2.375248445;3;1;2;1;2
2.498038197;3;1;2;1;2
2.382807198;3;1;2;1;2
2.475536285;3;1;2;1;2
2.342219517;3;1;2;1;2
2.300985576;3;1;2;1;2
2.380344827;3;1;2;1;2
2.413383634;3;1;2;1;2
2.44926853;3;1;2;1;2
2.391731214;3;1;2;1;2
2.445554392;3;1;2;1;2
2.344086287;3;1;2;1;2
2.299477448;3;1;2;1;2
2.476403058;3;1;2;1;2
2.519207289;3;1;2;1;2
2.37156362;3;1;2;1;2
2.496444367;3;1;2;1;2
2.344548114;3;1;2;1;2
2.501118743;3;1;2;1;2
2.379527385;3;1;2;1;2
2.257086993;3;1;2;1;2
2.176108091;3;1;2;1;2
2.381190016;3;1;2;1;2
2.309734589;3;1;2;1;2
2.418011712;3;1;2;1;2
2.305303148;3;1;2;1;2
2.385808571;3;1;2;1;2
2.510029829;3;1;2;1;2
2.575086184;3;1;2;1;2
2.458658219;3;1;2;1;2
2.260165897;3;1;2;1;2
2.273850926;3;1;2;1;2
2.353274475;3;1;2;1;2
2.391133935;3;1;2;1;2
2.590140516;3;1;2;1;2
2.362573819;3;1;2;1;2
2.172746032;3;1;2;1;2
2.435283586;3;1;2;1;2
2.547519567;3;1;2;1;2
2.365951808;3;1;2;1;2
2.572929708;3;1;2;1;2
2.671151858;3;1;2;1;2
2.4880711;3;1;2;1;2
2.423385981;3;1;2;1;2
2.33135214;3;1;2;1;2
2.457185338;3;1;2;1;2
2.464690443;3;1;2;1;2
2.427593296;3;1;2;1;2
2.354770516;3;1;2;1;2
2.129690625;3;1;2;1;2
2.338440577;3;1;2;1;2
2.391458735;3;1;2;1;2
2.383429231;3;1;2;1;2
2.490511131;3;1;2;1;2
2.310024785;3;1;2;1;2
2.226973071;3;1;2;1;2
2.45117136;3;1;2;1;2
2.293217075;3;1;2;1;2
2.18407679;3;1;2;1;2
2.445232163;3;1;2;1;2
2.409190932;3;1;2;1;2
2.234696168;3;1;2;1;2
2.506198339;3;1;2;1;2
2.474058982;3;1;2;1;2
2.254786634;3;1;2;1;2
2.333868745;3;1;2;1;2
2.263460129;3;1;2;1;2
2.440737669;3;1;2;1;2
2.579968579;3;1;2;1;2
2.368090151;3;1;2;1;2
2.458480745;3;1;2;1;2
2.260059521;3;1;2;1;2
2.288204246;3;1;2;1;2
2.335754047;3;1;2;1;2
2.221773075;3;1;2;1;2
2.249416058;3;1;2;1;2
2.355627572;3;1;2;1;2
2.212765409;3;1;2;1;2
2.393010894;3;1;2;1;2
2.376449698;3;1;2;1;2
2.611301039;3;1;2;1;2
2.314521638;3;1;2;1;2
2.401964415;3;1;2;1;2
2.457601106;3;1;2;1;2
2.485425442;3;1;2;1;2
2.353346324;3;1;2;1;2
2.439166068;3;1;2;1;2
2.460640453;3;1;2;1;2
2.35560222;3;1;2;1;2
2.385278092;3;1;2;1;2
2.550482628;3;1;2;1;2
2.485273469;3;1;2;1;2
2.337013287;3;1;2;1;2
2.34011729;3;1;2;1;2
2.260139531;3;1;2;1;2
2.295720498;3;1;2;1;2
2.549388927;3;1;2;1;2
2.166182371;3;1;2;1;2
2.301019151;3;1;2;1;2
2.474131932;3;1;2;1;2
2.265186606;3;1;2;1;2
2.457796104;3;1;2;1;2
2.520709825;3;1;2;1;2
2.425535157;3;1;2;1;2
2.398706283;3;1;2;1;2
2.516668303;3;1;2;1;2
2.3728772;3;1;2;1;2
2.539969274;3;1;2;1;2
2.30638422;3;1;2;1;2
2.396410212;3;1;2;1;2
2.375288083;3;1;2;1;2
2.442542679;3;1;2;1;2
2.558866739;3;1;2;1;2
2.242570862;3;1;2;1;2
2.313362938;3;1;2;1;2
2.508984563;3;1;2;1;2
2.397009682;3;1;2;1;2
2.640993693;3;1;2;1;2
2.61973772;3;1;2;1;2
2.355776281;3;1;2;1;2
2.436542554;3;1;2;1;2
2.315467363;3;1;2;1;2
2.553421856;3;1;2;1;2
2.444954818;3;1;2;1;2
2.378638638;3;1;2;1;2
2.304278496;3;1;2;1;2
2.343790997;3;1;2;1;2
2.393105726;3;1;2;1;2
2.44614712;3;1;2;1;2
2.503420355;3;1;2;1;2
2.379525608;3;1;2;1;2
2.405991295;3;1;2;1;2
2.542666631;3;1;2;1;2
2.387598031;3;1;2;1;2
2.316237285;3;1;2;1;2
2.365663673;3;1;2;1;2
2.454958287;3;1;2;1;2
2.37121946;3;1;2;1;2
2.270013852;3;1;2;1;2
2.41735117;3;1;2;1;2
2.334821262;3;1;2;1;2
2.345649791;3;1;2;1;2
2.353211261;3;1;2;1;2
2.474176817;3;1;2;1;2
2.548629602;3;1;2;1;2
2.525539001;3;1;2;1;2
2.541977176;3;1;2;1;2
2.421282783;3;1;2;1;2
2.452347898;3;1;2;1;2
2.372467916;3;1;2;1;2
2.416655414;3;1;2;1;2
2.461873844;3;1;2;1;2
2.412994758;3;1;2;1;2
2.367146206;3;1;2;1;2
2.301469265;3;1;2;1;2
2.352526259;3;1;2;1;2
2.237399214;3;1;2;1;2
2.299471291;3;1;2;1;2
2.356625766;3;1;2;1;2
2.409900247;3;1;2;1;2
2.341860279;3;1;2;1;2
2.527361983;3;1;2;1;2
2.292153498;3;1;2;1;2
2.401595916;3;1;2;1;2
2.514678281;3;1;2;1;2
2.370486825;3;1;2;1;2
2.553648634;3;1;2;1;2
2.469459336;3;1;2;1;2
2.464807372;3;1;2;1;2
2.542410516;3;1;2;1;2
2.275064882;3;1;2;1;2
2.612849111;3;1;2;1;2
2.531688592;3;1;2;1;2
2.481434111;3;1;2;1;2
2.168235178;3;1;2;1;2
2.437938321;3;1;2;1;2
2.346024255;3;1;2;1;2
2.409993273;3;1;2;1;2
2.502250882;3;1;2;1;2
2.348023463;3;1;2;1;2
2.354476847;3;1;2;1;2
2.550924553;3;1;2;1;2
2.305704541;3;1;2;1;2
2.497748475;3;1;2;1;2
2.402420778;3;1;2;1;2
2.382793861;3;1;2;1;2
2.466444593;3;1;2;1;2
2.352499974;3;1;2;1;2
2.392494094;3;1;2;1;2
2.410883967;3;1;2;1;2
2.335617238;3;1;2;1;2
2.522319981;3;1;2;1;2
2.514656878;3;1;2;1;2
2.393981168;3;1;2;1;2
2.569949696;3;1;2;1;2
2.454534366;3;1;2;1;2
2.491946386;3;1;2;1;2
2.558042834;3;1;2;1;2
2.55783931;3;1;2;1;2
2.420745726;3;1;2;1;2
2.515498297;3;1;2;1;2
2.461051547;3;1;2;1;2
2.26389443;3;1;2;1;2
2.361665388;3;1;2;1;2
2.412175115;3;1;2;1;2
2.564350813;3;1;2;1;2
2.309916685;3;1;2;1;2
2.358683703;3;1;2;1;2
2.434565089;3;1;2;1;2
2.348969578;3;1;2;1;2
2.41213432;3;1;2;1;2
2.486707872;3;1;2;1;2
2.426301569;3;1;2;1;2
2.242826876;3;1;2;1;2
2.500794912;3;1;2;1;2
2.214544415;3;1;2;1;2
2.346893509;3;1;2;1;2
2.46758235;3;1;2;1;2
2.436921441;3;1;2;1;2
2.353562538;3;1;2;1;2
2.525728131;3;1;2;1;2
2.362783098;3;1;2;1;2
2.36431716;3;1;2;1;2
2.295383254;3;1;2;1;2
2.477816063;3;1;2;1;2
2.383048344;3;1;2;1;2
2.312958609;3;1;2;1;2
2.532904765;3;1;2;1;2
2.281292439;3;1;2;1;2
2.436907201;3;1;2;1;2
2.367661775;3;1;2;1;2
2.504914786;3;1;2;1;2
2.401205576;3;1;2;1;2
2.47484012;3;1;2;1;2
2.38674861;3;1;2;1;2
2.525690823;3;1;2;1;2
2.356759825;3;1;2;1;2
2.324533026;3;1;2;1;2
2.320039002;3;1;2;1;2
2.197534222;3;1;2;1;2
2.225648389;3;1;2;1;2
2.350074936;3;1;2;1;2
2.330030707;3;1;2;1;2
2.402210351;3;1;2;1;2
2.355115374;3;1;2;1;2
2.575513869;3;1;2;1;2
2.349225047;3;1;2;1;2
2.315534755;3;1;2;1;2
2.405953347;3;1;2;1;2
2.432820452;3;1;2;1;2
2.362066993;3;1;2;1;2
2.396299093;3;1;2;1;2
2.329696886;3;1;2;1;2
2.487236029;3;1;2;1;2
2.46192252;3;1;2;1;2
2.406945986;3;1;2;1;2
2.477275947;3;1;2;1;2
2.508522122;3;1;2;1;2
2.376581416;3;1;2;1;2
2.430978356;3;1;2;1;2
2.358230438;3;1;2;1;2
2.418969202;3;1;2;1;2
2.392210407;3;1;2;1;2
2.431824447;3;1;2;1;2
2.361779507;3;1;2;1;2
